chapter,according,alma,ammon,away,began,behold,believe,brethren,bring,brother,brought,called,came,cast,cause,children,christ,church,city,come,commanded,commandments,concerning,day,days,death,destroy,did,earth,exceedingly,face,faith,father,fathers,forth,given,god,good,great,hand,hands,hath,having,heart,hearts,holy,house,insomuch,israel,jesus,king,know,lamanites,land,law,lord,make,man,manner,men,moroni,nephi,nephites,pass,people,power,remember,repent,said,saith,save,saw,say,saying,seed,shall,sins,son,sons,spake,speak,spirit,spoken,thee,things,thou,thy,time,unto,voice,went,wherefore,wilderness,word,words,world,written,ye,yea,year
Alma 19,0.07420254159417175,0.0,0.6580046574050196,0.03204812245936285,0.12570455230411243,0.0581293964761338,0.13197796761775632,0.06652117049254472,0.0,0.025134111978736315,0.018226317957764356,0.0,0.17228537014393028,0.019578019699577908,0.056353997760806775,0.0,0.0,0.025134111978736315,0.0,0.05167104605119158,0.02043555012966374,0.0,0.016024061229681426,0.0,0.04087110025932748,0.0,0.0,0.1483025734869901,0.08086200788503019,0.05664194982398711,0.0,0.06302698750240482,0.03341713447254765,0.0,0.08520833745109362,0.0,0.16096577720662622,0.0,0.11927448702272095,0.07400727269217355,0.0593579709675924,0.01804654819746671,0.1016224491377127,0.0212473465825698,0.01769589933843161,0.01897751054092104,0.11063233262673877,0.0,0.0,0.024460478512245823,0.2826296902243499,0.015591096545061009,0.06031739498511128,0.014389114156178787,0.0,0.11772849248862458,0.0,0.014774835279653474,0.0,0.015040003139570199,0.0,0.0,0.08850586610139102,0.12434359076836517,0.13114072863718831,0.09703440946203623,0.0,0.0212473465825698,0.2233092664903962,0.0,0.0373790855080798,0.08310353596079241,0.051572245613809166,0.07254420881968106,0.0,0.06654795208788095,0.0,0.0,0.0,0.0,0.0,0.14876212110600837,0.0,0.0212473465825698,0.02639230889840469,0.140740588298593,0.058426631723376914,0.030623941822412095,0.2599069873910778,0.023375692475375704,0.12465530394118862,0.0,0.0,0.03539179867686322,0.09727000735812863,0.0,0.0,0.014774835279653474,0.024868718153673034,0.0
Alma 20,0.02644090243792814,0.0,0.6699130159296323,0.0,0.03199487830459912,0.12428094790126334,0.0,0.17777825475336995,0.0,0.044780716968455335,0.016236650543576446,0.0,0.07083596255480555,0.1220855608103335,0.016734046713769046,0.02803185433138013,0.0,0.022390358484227667,0.0,0.05753800081140681,0.03640942585221833,0.0,0.0,0.014079983989140206,0.018204712926109166,0.0,0.03640942585221833,0.036030870794058395,0.028813897954015552,0.050458658053152805,0.0,0.0,0.10419209055253084,0.01861115603292744,0.03795330471570037,0.0,0.0330909286066721,0.0,0.023611987518268516,0.016482075907631403,0.01762606200934089,0.016076505264479523,0.0,0.0,0.0,0.016905839542248873,0.03942208245995951,0.0,0.0,0.0,0.23240912605502126,0.04166730550513815,0.0,0.23072999917394718,0.0,0.03146301511895157,0.017720076170777324,0.013161947346169498,0.0,0.013398168281568125,0.0,0.030193831331813005,0.019711041229979756,0.05538484062765316,0.021240875049187726,0.0,0.0,0.0,0.2415600618070621,0.0,0.016649307623172786,0.07403157760430254,0.0,0.03231247721824216,0.0,0.011856655249244074,0.01959510915869596,0.11422426902368252,0.047084031131422066,0.0,0.0,0.0,0.0331306435578024,0.2082067900180156,0.023511204929845448,0.30448629152281526,0.22554356930597363,0.027280893639052436,0.24118162869173024,0.020823896017632054,0.0,0.0,0.0,0.0,0.07427277670696512,0.0,0.0,0.026323894692338996,0.0,0.0
Alma 21,0.02701788895542674,0.0,0.2852215350294237,0.029172606329733636,0.22885143570411765,0.08466198301549904,0.2002270855020776,0.09082884286744648,0.0,0.0,0.0331819250439163,0.10526520282686465,0.2171451796907505,0.07128553157967572,0.06839685096965444,0.0,0.07242703631431423,0.0,0.08906305337287365,0.07055229617624148,0.0,0.03803456770888908,0.11669042531893455,0.0,0.0,0.03782353774807153,0.0,0.24544751409714696,0.0,0.0,0.0,0.0,0.060837567621724875,0.1521382708355563,0.051708682521080476,0.0,0.13525212108412088,0.042027571213636,0.024127242187861168,0.03368348698934902,0.0,0.0,0.0,0.0,0.09664881411482021,0.0,0.0,0.042027571213636,0.0,0.0,0.15832046516372902,0.028384372428348337,0.21962167936257745,0.31435323919077157,0.0,0.06429918575452039,0.0,0.026898327897150697,0.0,0.02738107927195946,0.0,0.0,0.0,0.13582424222363518,0.26045265500704307,0.0,0.0,0.07736371803879374,0.05807795831646913,0.0,0.06805049798941282,0.07564707549614307,0.0,0.03301759171823603,0.0,0.04846155242376899,0.08009083420083103,0.03334766897333161,0.0,0.08202214154545016,0.0,0.03385361187152694,0.0,0.0,0.16816982243546855,0.32943251904386617,0.07091240695299847,0.02787621022675208,0.29573355799240547,0.0,0.07564707549614307,0.0,0.0,0.19329762822964042,0.07589353798308672,0.0,0.0,0.0,0.022637373703939197,0.0
Alma 22,0.013741046976369414,0.0,0.14506101931121812,0.01483691618769073,0.0997643238884479,0.07535201967051046,0.10183363298163821,0.13858411351566807,0.0,0.02327204742514318,0.01687601838718938,0.08922817146615437,0.14725069106350797,0.03625515819492041,0.05217900316491889,0.0,0.03683571688358381,0.0,0.0,0.03588224148999394,0.03784315850735191,0.019344027302650266,0.02967383237538146,0.05853770592754852,0.0,0.057710098283345716,0.0,0.06241616114060898,0.04492280015267136,0.01748187408506277,0.0,0.03890508228977865,0.015470710461452637,0.03868805460530053,0.0657463872159434,0.0,0.16050526458915537,0.0,0.07362534553175398,0.03426221625325074,0.018320142184809016,0.016709566897246435,0.037637493742254835,0.01967323364144887,0.016384895912890954,0.0,0.02048722384798675,0.021374831738409653,0.0,0.0,0.5233820522657903,0.04330808327506565,0.13031380015726673,0.3863697381717328,0.0,0.04360262360259658,0.018417858441791904,0.0547209573376082,0.016792439986534877,0.013925762192612694,0.0,0.07845701479006091,0.14341056693590726,0.09210526136979455,0.07727054845752324,0.0,0.0,0.05901970092434661,0.280610138376498,0.0,0.01730492510315161,0.11542019656669143,0.015917169287183258,0.033584879973069755,0.0,0.11091192627063869,0.061100179788982925,0.0,0.0,0.0,0.0,0.13774105647228765,0.034435264118071914,0.03934646728289774,0.061092576581015044,0.2792438574798573,0.07213078096191224,0.0,0.25067889399542265,0.0,0.019236699427781907,0.0,0.19118711044745926,0.016384895912890954,0.06433124563932087,0.019344027302650266,0.0,0.12312215400961844,0.08059210369857023,0.0
Alma 23,0.06683097978257511,0.0,0.141103804761014,0.03608042558476526,0.08086898963226781,0.026177300919938615,0.04952782330695582,0.22467264453427135,0.0,0.0,0.1231173482178079,0.13019108660815326,0.1193614525195812,0.13224798746261393,0.0,0.0,0.0,0.0,0.27538102297502925,0.02908615527010909,0.0,0.0,0.07216085116953053,0.0,0.0,0.0,0.0,0.21249714430983493,0.0,0.0,0.0,0.0,0.0,0.04704082228232701,0.15988212114994896,0.0,0.1672786460969544,0.0,0.0298403631298953,0.0,0.08910187513894702,0.0,0.0,0.0,0.07968960803184251,0.0,0.049820848627491233,0.0,0.0,0.0,0.24476171657926318,0.0,0.5432523628145092,0.2915920125310956,0.0,0.1855575709609794,0.0,0.0,0.04083587004578943,0.0,0.0,0.07631673449996647,0.09964169725498247,0.11199082702830382,0.24159418251288176,0.03641443472178416,0.0,0.04784138654101781,0.0,0.0,0.042082131794489636,0.0,0.03870738600402598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04186985249450306,0.0,0.0,0.0,0.0,0.0,0.03447705416867305,0.1463042761618108,0.0,0.04677982226363232,0.0,0.0,0.15937921606368502,0.0,0.0,0.0,0.0,0.16798624054245573,0.0
Alma 24,0.0,0.0,0.09187365139641156,0.21142990461673813,0.13163587925284237,0.11930953642983007,0.03224790416270577,0.5120006289004139,0.0,0.07369615843630761,0.0801625466455084,0.028256102014673847,0.17486337891054674,0.0,0.0,0.023066178010549894,0.0,0.0,0.0,0.018938194432629687,0.029959712548486162,0.0,0.023492211624082018,0.09268638834659941,0.029959712548486162,0.030458661907198335,0.08987913764545849,0.09882738756012409,0.07112906176611325,0.027680137866693086,0.0,0.0,0.0,0.030628600802698892,0.020820068300678035,0.02947627710797152,0.3812069430205417,0.0,0.1165755859403645,0.027124748321999705,0.0290074198535856,0.07937188767485366,0.0,0.0,0.10377289656553644,0.0,0.0,0.06768819939071445,0.0,0.0,0.22311243645901302,0.04571492011146652,0.2947627710797152,0.16876226818898485,0.0,0.06903874417564,0.058324280154109856,0.064982319798738,0.0,0.02204952486871304,0.0,0.14907104184123976,0.06487738990210665,0.09114749084389139,0.2272163442882648,0.0,0.0,0.09344956098458489,0.023384603899352117,0.0,0.0,0.12183464762879334,0.02520264350223087,0.0,0.0,0.07805055416048737,0.1289916166508231,0.08056295908256199,0.0,0.0,0.0,0.054523494084575866,0.0,0.0,0.11607800862761539,0.0,0.0,0.0,0.20639604669364223,0.0,0.030458661907198335,0.0,0.0,0.02594322414138411,0.020371931976720974,0.0,0.0,0.0,0.07291799267511312,0.035158904013398454
Alma 25,0.09760679765997245,0.0,0.06869414237313291,0.0,0.23621868581556285,0.10195201975647615,0.04822366556935562,0.25521603900021883,0.0,0.0,0.03995848144752229,0.0,0.1452730602681364,0.0,0.04118257600972081,0.034493269662788886,0.08721839926508901,0.0,0.0,0.05664052771917802,0.0,0.04580215180851362,0.03513036230597644,0.03465091383851036,0.0,0.22774012197690074,0.0,0.32513125498149614,0.0,0.041393006648189686,0.0,0.0921181746323848,0.0,0.04580215180851362,0.0,0.0,0.05429129828890341,0.0,0.029054612053627284,0.0,0.043377830292206744,0.0,0.1782336402966671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967106544603062,0.18927590939266462,0.34254832069254015,0.07743064387199733,0.0,0.0,0.03976058725854097,0.0,0.0,0.11146076395471693,0.24254487499920144,0.10904190470833794,0.13068475996699502,0.07091115274891671,0.0,0.0,0.10490833564480423,0.0,0.0,0.04554802439538015,0.0,0.0,0.23525830793561187,0.05835858048863678,0.0,0.0,0.0,0.04938652921571263,0.0,0.04076734306733798,0.0,0.0,0.08679179644934205,0.0,0.0,0.0671384211554133,0.1899357576923284,0.0,0.04554802439538015,0.0,0.20119402391790575,0.038795617801165284,0.09139284491392116,0.0,0.0,0.032391620884718024,0.05452095235416897,0.0
Alma 26,0.0,0.0,0.15072242325607954,0.038539918788561174,0.021595395858194904,0.3635024658853795,0.02645199241815849,0.37998083759287893,0.10049490498657138,0.03022537859156565,0.10959157042622861,0.0,0.03187449019816827,0.04708764391544854,0.0,0.018920496748330864,0.0,0.03022537859156565,0.0,0.031068870275599274,0.0,0.0,0.0,0.05702090660157091,0.024575057193926775,0.02498433044737941,0.0983002287757071,0.1134912151363345,0.03889669631561954,0.0,0.0,0.025264662362154428,0.0,0.025123726246642844,0.06831232021236171,0.09671403817644932,0.29780254025787944,0.02776130392921242,0.1753096960899255,0.0,0.07138175983462164,0.043404258881382815,0.0,0.02555129439495199,0.042560903482472934,0.02282167125339615,0.05321698480439927,0.0,0.02941529122608207,0.0,0.0,0.05624787493556159,0.12089254772056165,0.17303830878755683,0.0,0.05663041939963344,0.0,0.017767685221318084,0.021809763739171286,0.03617313309469078,0.0,0.020379753718029962,0.026608492402199636,0.01495311276399233,0.057347316741720784,0.07779339263123908,0.05259477890071804,0.02555129439495199,0.09590845996166597,0.0,0.04495074311135542,0.0,0.24807570680250715,0.021809763739171286,0.0,0.11203944134854552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02555129439495199,0.07934610232447291,0.0,0.04684117651641645,0.0,0.27348544128962426,0.0,0.02498433044737941,0.0,0.02759009882606875,0.021280451741236467,0.033420974428140876,0.07537117873992853,0.0,0.17767685221318083,0.46354649568376227,0.0
Alma 27,0.016949501314569976,0.16062366134093148,0.42943661135631694,0.0,0.04101957058057226,0.10622431639886329,0.0,0.47484082186018756,0.0,0.0,0.0,0.022012485834057606,0.22704108591983177,0.0,0.021454165374192796,0.0,0.06815496295316423,0.028705934788196073,0.0,0.01475351187698851,0.0,0.0,0.01830124959618418,0.0,0.0,0.07118506969663053,0.07001897300521213,0.06159197663016401,0.018470670673816095,0.021563789738546363,0.0,0.023994596064916638,0.019083031136904356,0.0,0.03243911409257963,0.0,0.05656637368166714,0.0,0.0908164343679327,0.0,0.02259778855123109,0.0,0.0,0.0,0.040421347120379925,0.0,0.025270871145445198,0.0,0.0,0.0,0.12415167487932863,0.0,0.0688891339587134,0.4272829411037962,0.029741899903878002,0.12101305937743745,0.0,0.0,0.02071337679844044,0.01717734645664108,0.0,0.1548420323555553,0.126354355727226,0.1562155413344713,0.23147387223405183,0.0,0.0,0.0,0.16395677493731986,0.05741186957639215,0.04269104840247042,0.07118506969663053,0.01963373549492278,0.02071337679844044,0.0,0.03040204761622541,0.05024447697640448,0.0,0.0,0.0,0.0,0.0,0.02123784874036709,0.024266818972456694,0.045214402171149824,0.0,0.0,0.0,0.2473687631294588,0.05339525059765394,0.09491342626217404,0.0,0.052406263518037184,0.0,0.015870443269813902,0.0,0.0,0.05062348632840723,0.0426042385457649,0.0
Alma 28,0.09683698631871762,0.0,0.2044570834606252,0.0,0.0,0.03793047684310599,0.0,0.16277347628104025,0.0,0.1640046018322085,0.11893000325849049,0.0,0.04323819350780576,0.0,0.0,0.0,0.06489788984111003,0.08200230091610425,0.0,0.0,0.0,0.0,0.0,0.051566440295483795,0.0,0.0677831901204076,0.0,0.0,0.10552782941173201,0.0,0.06893037442457116,0.0,0.054513203392466694,0.0681613748383595,0.0,0.0,0.04039733273452095,0.0,0.17295277403122303,0.06036384586033944,0.0,0.05887848661761423,0.0,0.0,0.05773446317732674,0.0,0.0,0.0,0.0,0.0,0.0,0.05086735475602852,0.2623879015222612,0.4694577910488298,0.0,0.1536399181418287,0.0,0.0482042289623368,0.0,0.19627745181903916,0.0,0.27645422073362047,0.2165687613419592,0.12170464453810066,0.23337732114452261,0.05276391470586601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08622012219906791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19982672908302732,0.03533208011001185,0.0,0.0,0.0,0.07485271290767812,0.0,0.0,0.0,0.0,0.0,0.36511393361430194,0.23472955073598897
Alma 29,0.17376427578888345,0.0,0.0,0.03752444774736692,0.0,0.10889990842592523,0.0,0.15577637594254296,0.04892350489545473,0.0,0.04268159650851642,0.09026775686857709,0.0,0.0,0.0,0.0,0.0,0.11771593456914299,0.0,0.06050050108421472,0.09571016011956535,0.0,0.0,0.0,0.0,0.09730411810352836,0.0,0.1578584085589927,0.11361547410996678,0.04421388261094489,0.04947546199887067,0.0,0.0,0.09784700979090946,0.06651238951419347,0.09416576334525562,0.43493381196187236,0.2162386702277521,0.062069287093055536,0.0,0.09266793846399642,0.25356371714374987,0.0,0.049756109589184756,0.0,0.04444070653879137,0.0,0.0,0.0,0.0,0.0,0.21906329958810053,0.0,0.03369579999384233,0.0,0.24812230440835317,0.0,0.03459906489875117,0.0,0.10566007028586284,0.0,0.03968555344872185,0.0,0.0,0.055836298003956966,0.0,0.15362694795532994,0.049756109589184756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03116781838290083,0.0,0.0,0.0,0.0,0.10123519287941186,0.0,0.043545580925280054,0.0,0.06180435795864986,0.0,0.0,0.0,0.3803992800162758,0.10948035435935395,0.0,0.0,0.0,0.08287897063668963,0.032540380156874694,0.0,0.0,0.0,0.4076553571956341,0.0
Alma 30,0.1222834593936004,0.2897078888148625,0.06454589411943198,0.07702085394819076,0.04932313248571815,0.15965903460199277,0.06041542998883924,0.03425775029053546,0.028690858142520266,0.0,0.06257583309591859,0.013234228683605959,0.11830036754519041,0.013443317469917176,0.012898558250912037,0.02160687801097635,0.163903045288839,0.05177528450365464,0.0,0.03548010915955174,0.0,0.014345429071260133,0.011002979135455823,0.021705627665829435,0.014032143816435099,0.01426583528284141,0.014032143816435099,0.13886249205514845,0.011104837567170728,0.0,0.0145072748240195,0.0,0.0,0.07172714535630066,0.05850861062641493,0.0,0.23805972279744542,0.0,0.018200056545413908,0.025408679660922768,0.04075836373301203,0.024783454136573062,0.0,0.029179133526870824,0.04860381108460367,0.03909292710474718,0.06077287050521417,0.015851462976970935,0.0,0.0,0.0,0.11776250619478794,0.027611437117947227,0.14820505292210012,0.1609313900311349,0.04041934588035635,0.027317174214806502,0.13188751751267022,0.037359555948397204,0.05163636058608937,0.0,0.023273324074753035,0.04557965287891063,0.09391907000140048,0.2537723460758193,0.05552418783585364,0.0,0.014589566763435412,0.17524126747212512,0.01725842816788488,0.051332966350128933,0.04279750584852423,0.2242776940700259,0.037359555948397204,0.0,0.10052985814499507,0.04531157249162943,0.0,0.0,0.0,0.029684346656485457,0.03830551657318767,0.01276850552439589,0.08753740058061246,0.1087342415820606,0.24850293406152502,0.10698361679855002,0.010514019763394035,0.2900073562783749,0.0,0.07132917641420705,0.0,0.0,0.024301905542301834,0.1049569707114792,0.014345429071260133,0.0,0.4666789081217562,0.16222384818423718,0.06586909627331163
Alma 31,0.034863639925844986,0.29734992491918394,0.07360945862770905,0.05646610165154901,0.021093416143820896,0.1229029406459584,0.15502273380119944,0.1758070779235937,0.024539731352170243,0.0,0.0,0.04527775571377147,0.046700363160995274,0.0229965515534577,0.04412933942029465,0.036961388823896504,0.16355358882654486,0.059045594063004206,0.0,0.060693363913763565,0.0,0.024539731352170243,0.0,0.055695469522428785,0.0,0.0,0.0,0.14252546506621358,0.0,0.04435482713789712,0.0,0.024677391442019966,0.0,0.024539731352170243,0.05004331273148992,0.0,0.26179217350009454,0.0,0.07783393860165878,0.0,0.06972250822151912,0.0,0.023873363357933764,0.0998294431322457,0.14550054978281068,0.20062068359650692,0.0,0.0,0.0,0.0,0.0,0.01831346892970803,0.04723297196312072,0.08450803773281715,0.030588241792930695,0.19359920685121357,0.0,0.034709359415929286,0.10651400547820492,0.017666148715273205,0.0,0.0,0.10395993792099124,0.04381659390466962,0.18204645009983336,0.018996276044040254,0.0,0.0,0.018735818236151607,0.0,0.021952937020647524,0.09761430309717131,0.04038487457479725,0.04260560219128197,0.0,0.1250686992412399,0.0,0.0,0.12416525581732762,0.0,0.0,0.08736879009499093,0.0,0.2745309686136757,0.04650103290656325,0.5195626915943279,0.06862854717377222,0.0,0.24168754467342268,0.054914677312265674,0.048807151548585656,0.0,0.05389754740398239,0.10392896413057906,0.016322056010778258,0.024539731352170243,0.0,0.0,0.13144978171400884,0.0
Alma 32,0.021092401491621983,0.059965282007647114,0.0,0.022774552307876852,0.025522911725893053,0.23132954203973397,0.1406824595173629,0.059090430292939436,0.04453939983984389,0.017861206961424743,0.038856837766590845,0.0,0.03767144649617424,0.1391284729075967,0.02669812293245098,0.01118076675900443,0.0,0.0,0.0,0.0,0.0,0.0,0.022774552307876852,0.0,0.0,0.0,0.0,0.028742498281408378,0.0,0.0,0.015013965093313325,0.2538057596928489,0.0,0.0,0.06055211942003215,0.0142879058297944,0.07919175454102449,0.21326631577020386,0.03767144649617424,0.026296119300411612,0.014060638720255987,0.08977169863684994,0.0,0.09059478727876992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13295514990105015,0.0,0.0,0.0,0.008366211511171855,0.0,0.031498593342877114,0.012888133154230139,0.03206390689318248,0.0,0.0,0.0,0.017672608532335633,0.025416363848923307,0.0,0.015540024224845277,0.0,0.06801069561609485,0.0,0.01328146351168944,0.0,0.1832454938437789,0.0,0.30502973998823213,0.1513324038478012,0.015631384390818102,0.0,0.0,0.0,0.0,0.0132144664358087,0.0,0.0,0.03751065419164722,0.0142879058297944,0.013840024295176336,0.0,0.21548249828147817,0.0,0.0,0.0,0.0,0.17605482501531386,0.049373983795200756,0.029692933226562593,0.0,0.682469522429004,0.16788978105718852,0.0
Alma 33,0.019738292728731177,0.11223115493017644,0.0,0.042624902659588536,0.0,0.1700902046013713,0.14627866863990782,0.08847502441498671,0.027786679873003466,0.0,0.0,0.0,0.0,0.10415726350524013,0.0,0.020925947887778962,0.0,0.0,0.0,0.03436197098666081,0.0,0.0,0.06393735398938281,0.021021585495874958,0.0,0.02763250901428015,0.0,0.10758904718532634,0.0,0.0,0.0,0.05588510862320928,0.0,0.0,0.01888824685566539,0.0,0.1976206181426291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09414417181299306,0.0,0.029428821705218326,0.0,0.0,0.0,0.0,0.020736596143257652,0.0,0.0,0.0,0.031316440075082566,0.0,0.0,0.02412145862348628,0.04000725288272198,0.0,0.0,0.0,0.01653804668141127,0.04756932300470928,0.0,0.02908474383852461,0.0,0.19093345335119793,0.0,0.0,0.0,0.022864178205888274,0.0,0.03568089615855244,0.1062127736264503,0.029255733727981566,0.21926341017691256,0.0,0.05992241076763827,0.0,0.0,0.12366112358879029,0.19781697249299926,0.052653767744869844,0.5348255254121652,0.23312718176496394,0.0,0.23045572694914643,0.0,0.0,0.0,0.06102894421140597,0.04707208590649653,0.036963383073109125,0.0,0.056519134997999786,0.5109245893120978,0.11576632676987889,0.0
Alma 34,0.015120301418352465,0.02865781275000149,0.0,0.048978504752042636,0.01829635750688667,0.1539858568498984,0.022411032112126212,0.11860680390082567,0.06385703883348293,0.10243189541393453,0.05570983459880035,0.019636885746724345,0.013502578786814342,0.03989426139216123,0.0,0.01603009155231499,0.12159928057855478,0.0,0.0,0.0394839132584183,0.0,0.0,0.016326168250680877,0.1449301831834547,0.0,0.021167578725443056,0.0,0.0,0.0,0.0,0.0,0.149835598538169,0.0,0.0,0.028938266307723125,0.020484859713042917,0.1387696700879063,0.023520325576873426,0.10802063029451474,0.0,0.0,0.14709428676925781,0.0,0.0,0.09014763043066912,0.058005899808267244,0.0,0.0,0.0,0.0,0.0,0.04765512221130022,0.0,0.0,0.13266068510066753,0.04797922695672368,0.020266546763092464,0.045160170669763584,0.036955954605591174,0.07661778691052636,0.0,0.0,0.0,0.012668788234644675,0.01214665172216591,0.049431915925540915,0.04456009438687976,0.04329585992158124,0.048754155272250056,0.0,0.01904190299557507,0.0,0.10508910904520136,0.018477977302795587,0.0,0.17628676788456987,0.06723309633637864,0.07465080744214646,0.0,0.0,0.0,0.09472923966078195,0.07578339172862555,0.0,0.10755956793304478,0.0,0.0,0.06240261061480013,0.37514339354269594,0.0,0.0,0.0,0.023375274761658512,0.054088578258401465,0.042473087808696554,0.06385703883348293,0.0,0.6924559502697083,0.24070697645824882,0.0
Alma 35,0.0594689181711736,0.281781605115044,0.43945962279706874,0.0,0.14392101814675845,0.0,0.0,0.13328189168733776,0.0,0.0,0.03651827106947828,0.0,0.2655316619542566,0.11767962657891683,0.0,0.03152358463052761,0.0,0.0,0.04900904213726932,0.0,0.0,0.041858832836411744,0.12842330809227273,0.0,0.0,0.0,0.040944691122929915,0.2971392023034489,0.0,0.03782929136445043,0.0,0.0,0.0,0.0,0.0,0.040284000044612155,0.024808554727384594,0.0,0.0,0.0,0.03964323236600015,0.0,0.08144434115447557,0.042571207404998604,0.03545552372983582,0.0,0.0,0.0,0.0,0.0,0.0,0.031238338496141434,0.16113600017844862,0.3747905880658165,0.0,0.0,0.039854682050311036,0.029602876510745234,0.0,0.0,0.0,0.033954863850829,0.1329978393202845,0.09965398307993556,0.35830051465234164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026667110264348533,0.0,0.0,0.1058979133218622,0.0,0.0,0.0,0.07451498810687551,0.0,0.026439829831092398,0.0,0.0,0.0,0.23867705169598635,0.0,0.0,0.0,0.0,0.17727761864917913,0.16704882485389402,0.0,0.0,0.0,0.04982699153996778,0.09610041903570139
Alma 36,0.023304016830803784,0.0,0.0,0.025162547304421246,0.0,0.2190731052722899,0.0,0.026114511097905437,0.06561269146546445,0.0,0.0858622382723108,0.0,0.062432152891855906,0.0,0.0,0.02470622198582986,0.03123561718790395,0.11840411851050073,0.0,0.0,0.0,0.1312253829309289,0.025162547304421246,0.07445740960558879,0.06417979680170736,0.0652486477930066,0.09626969520256105,0.23287919755458808,0.10158194327259233,0.02964824213270653,0.0,0.0,0.052474851093688886,0.09841903719819667,0.0,0.0,0.5055283957418063,0.0,0.062432152891855906,0.02905336345911233,0.0,0.0,0.0,0.033364660544795914,0.0,0.11920136845746991,0.0,0.0,0.0,0.07682046877268472,0.0,0.19586131067258575,0.0,0.09038077437020986,0.0,0.036973757387247716,0.0,0.0,0.02847900198212311,0.0,0.0,0.0,0.0,0.03905129217698065,0.03744181658014983,0.050790971636296166,0.06867781010725381,0.0,0.050094576979666905,0.0,0.0,0.0978729716895099,0.08098378128067747,0.0,0.0,0.16720015915285705,0.17270392139893614,0.23010965521538268,0.04149809396727714,0.070747398889202,0.0,0.0,0.029200103018378172,0.033364660544795914,0.0828875665925309,0.15786044944513503,0.03058240279008842,0.12022176739548199,0.23807662530460674,0.07341359462552913,0.0326243238965033,0.0,0.0,0.05557566185191299,0.06546123160935778,0.03280634573273222,0.0,0.25520979665613397,0.3709872756813161,0.0
Alma 37,0.057506435017370724,0.0,0.03035409927249295,0.015523164975581896,0.017396450389991738,0.16893698766426396,0.021308744550950595,0.04833133853163851,0.08095497024114073,0.0,0.08828290671771602,0.01867104469172318,0.01283845387877649,0.0,0.018197475902762928,0.0,0.0963486790220079,0.0,0.0,0.02502793021121908,0.0,0.14167119792199628,0.04656949492674569,0.045933928667029104,0.0,0.0,0.01979675510986867,0.1306061656305655,0.04700060505252138,0.0,0.04093415386269042,0.10176137735310975,0.0,0.20238742560285183,0.09630227759914285,0.0,0.2878784247324887,0.044726954739545556,0.02567690775755298,0.017923469695458827,0.0,0.03496486201515036,0.0,0.08233270244466097,0.017142743083940752,0.036768584783848646,0.0,0.0,0.0,0.07108760467488869,0.0,0.030207468674783466,0.038954622045372436,0.09757527307719821,0.0,0.22809683326001695,0.03853947160880316,0.014312988589202259,0.017569137208566454,0.0,0.0,0.016417174144155396,0.021434815136842318,0.012045673350138272,0.16168905401716369,0.12533494680672366,0.10592101065511615,0.08233270244466097,0.046356180085594216,0.0,0.0,0.020126450471620396,0.08326691398115532,0.017569137208566454,0.0,0.25787091655236605,0.0,0.24842686513583975,0.0,0.02182258281055305,0.02093955667225289,0.01801399560125723,0.01801399560125723,0.020583175611165242,0.19175483632587778,0.05843193306805865,0.1509340618393827,0.0,0.44061946750325753,0.0,0.0,0.0,0.044451121770063586,0.06857097233576301,0.06730674531762591,0.0,0.020583175611165242,0.3721377033192587,0.24091346700276545,0.0
Alma 38,0.0,0.0,0.0,0.0,0.0,0.10080178620187265,0.0,0.07209618984089307,0.0,0.0,0.0,0.0,0.0287268148233233,0.0,0.0,0.0,0.08623439198741918,0.0,0.0,0.0,0.0,0.13585622114840631,0.0,0.0685199570698482,0.04429643347350434,0.0,0.0,0.146119586138635,0.03505556278236746,0.0,0.09159263795049723,0.0,0.0,0.0,0.0,0.0,0.2415545013345973,0.0,0.0861804444699699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05302093421869669,0.0,0.10138654939630576,0.0,0.031190079734463274,0.0,0.1786331472193593,0.0,0.03202617516506879,0.0,0.032600957365282845,0.0,0.0,0.0,0.026952920578987953,0.0775262163447191,0.0,0.09480185971673259,0.0,0.0345749162064054,0.0,0.0,0.0,0.14905179339705332,0.0,0.0,0.20195060466963755,0.04767960103393647,0.31764005315729066,0.0,0.04882934512867828,0.0,0.04030740155720319,0.0,0.18422438709239292,0.14302100358352293,0.17432663225279377,0.16886203299603175,0.0,0.23474110278448648,0.05066953422161747,0.0,0.0,0.0,0.15343168602264853,0.03012058036515354,0.04528540704946877,0.0,0.6405235033013758,0.10781168231595181,0.0
